timestamp_utc,language,engine,text_preview,latency_s,output_path,status,note
2026-07-13T09:18:13Z,zh,edge-tts,今天是 2026-07-13。,2.3313,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-13T09:18:27Z,zh,edge-tts,Shanyue，1 加 1 等于 2。,1.2692,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-13T09:19:45Z,en,piper,"Hello, how can I assist you today?",0.5651,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T12:13:56Z,en,piper,"I think there might be a calculation error. 3 * 3 equals 9, not 2.",0.9681,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T12:14:18Z,en,piper,The answer to 3 is 3.,0.8706,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T12:14:29Z,en,piper,The answer to 3 * 2 is 6.,0.7288,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T12:58:19Z,en,piper,"Good morning. I'm functioning properly, thank you for asking.",0.7240,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T12:58:36Z,en,piper,The time is 20:58:36.,0.5929,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T12:58:52Z,en,piper,Opening Notepad now.,0.5574,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T12:59:32Z,zh,edge-tts,今天是 2026-07-13。,1.7369,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-13T12:59:47Z,zh,edge-tts,好的，Shanyue。1+1等于2。,1.5719,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-13T13:01:36Z,en,piper,Automation is running on YouTube.,0.8512,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T13:01:45Z,en,piper,"I did not understand, please try the following commands.",0.7796,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T13:01:59Z,en,piper,Done.,0.5945,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T13:02:09Z,en,piper,Playing the first video.,0.7496,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T13:02:25Z,en,piper,Paused.,0.5770,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T13:02:32Z,en,piper,Opening gesture control,0.6098,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T13:03:01Z,en,piper,Session stopped.,0.6587,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T13:50:42Z,en,piper,"Good morning. I'm functioning properly, thank you for asking. How can I assist you today?",0.7948,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T13:50:56Z,en,piper,The time is 21:50:56.,0.5794,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T13:51:08Z,en,piper,"The origin of the school bag is often attributed to the French, who used canvas bags to carry books in the 18th century.",0.8825,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T13:51:24Z,en,piper,Opening Notepad now.,0.6324,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T13:52:17Z,zh,edge-tts,今天是 2026-07-13。,1.3160,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-13T13:52:32Z,zh,edge-tts,未识别为系统指令。你可以说：计时、截图、打开 YouTube、或网页搜索。,1.5543,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-13T13:52:50Z,zh,edge-tts,"Shanyue, 两加两等于四。",1.7470,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-13T13:53:58Z,zh,edge-tts,自动化运行中在 YouTube,1.4409,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-13T13:54:15Z,zh,edge-tts,我不明白，请尝试以下命令。,1.6074,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-13T13:54:27Z,zh,edge-tts,已结束会话。,1.3636,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-13T13:54:41Z,en,piper,Automation is running on YouTube.,0.8527,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T13:54:50Z,en,piper,"I did not understand, please try the following commands.",0.6363,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T13:55:04Z,en,piper,Done.,0.4907,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T13:55:13Z,en,piper,Playing the first video.,0.6115,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T13:55:27Z,en,piper,Paused.,0.5099,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T13:55:34Z,en,piper,Resumed.,0.5654,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T13:55:43Z,en,piper,Volume up.,0.6182,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T13:55:50Z,en,piper,"I did not understand, please try the following commands.",0.6492,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T13:56:01Z,en,piper,Volume down.,0.7104,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T13:56:09Z,en,piper,Paused.,0.4688,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T13:56:16Z,en,piper,Session stopped.,0.4950,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:01:37Z,en,piper,"I'm functioning properly, thank you for asking. How can I assist you today?",0.6713,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:01:49Z,en,piper,The time is 22:01:49.,0.5544,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:02:00Z,en,piper,"The invention of the school bag is credited to the Chinese during the Han Dynasty, around 100 BC.",0.8036,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:02:15Z,en,piper,Opening Notepad now.,0.6035,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:02:56Z,zh,edge-tts,您好，今天是 2024 年 7 月 13 日。,1.4129,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-13T14:03:17Z,zh,edge-tts,好啊，Shanyue。当前时间是 14:30。,1.5227,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-13T14:03:44Z,en,piper,"Hello, I'm here to help.",0.5193,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:03:58Z,zh,edge-tts,您可以称呼我为小助手。,1.3102,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-13T14:04:12Z,zh,edge-tts,Shanyue，答案是 2 + 2 = 4。,1.2651,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-13T14:07:15Z,en,piper,Automation is running on YouTube.,0.6998,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:07:28Z,en,piper,Done.,0.4834,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:07:37Z,en,piper,Playing the first video.,0.5811,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:07:50Z,en,piper,"I did not understand, please try the following commands.",0.7027,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:08:00Z,en,piper,"I did not understand, please try the following commands.",0.6424,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:08:11Z,en,piper,Volume up.,0.6643,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:08:18Z,en,piper,Paused.,0.4919,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:08:26Z,en,piper,Opening gesture control,0.5352,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:08:56Z,en,piper,Paused.,0.4832,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:09:03Z,en,piper,Session stopped.,0.5353,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:13:16Z,en,piper,Automation is running on WhatsApp.,0.5667,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:13:25Z,en,piper,"I did not understand, please try the following commands.",0.7485,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:13:35Z,en,piper,Selected the chat.,0.8964,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:13:45Z,en,piper,Search updated.,0.6339,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:13:59Z,en,piper,Selected the chat.,0.8366,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:14:07Z,en,piper,"I did not understand, please try the following commands.",0.6892,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:14:18Z,en,piper,"I did not understand, please try the following commands.",0.6019,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:14:30Z,en,piper,Typed.,0.4532,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:14:37Z,en,piper,Cleared the message.,0.5064,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:14:45Z,en,piper,Session stopped.,0.5118,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:57:13Z,en,piper,"I'm functioning properly, thank you for asking. How can I assist you today?",0.7561,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:57:25Z,en,piper,"The invention of the school bag is often attributed to the French, who created a bag called a ""sac à dos"" in the 17th century.",0.8575,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:57:49Z,en,piper,Opening Notepad now.,0.5867,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T14:58:18Z,zh,edge-tts,"你好 Shanyue, 科学是指通过科学方法和证据来理解自然界和世界的知识体系。",2.3677,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-13T14:58:37Z,zh,edge-tts,"Shanyue, 两加两等于四。",1.4174,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-13T15:00:11Z,en,piper,Automation is running on YouTube.,0.8991,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:00:24Z,en,piper,Done.,0.5948,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:00:33Z,en,piper,Playing the first video.,0.6776,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:00:42Z,en,piper,Volume up.,0.5529,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:00:49Z,en,piper,Opening gesture control,0.5489,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:01:16Z,en,piper,Resumed.,0.6279,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:01:23Z,en,piper,Paused.,0.4813,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:01:30Z,en,piper,Session stopped.,0.5020,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:04:28Z,en,piper,Automation is running on WhatsApp.,0.6464,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:04:38Z,en,piper,Selected the chat.,0.6386,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:04:46Z,en,piper,Opening gesture control,0.6217,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:05:15Z,en,piper,Session stopped.,0.5844,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:26:09Z,en,piper,"Good morning. I'm functioning properly, thank you for asking. How can I assist you today?",0.7689,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:26:24Z,en,piper,"The invention of the school bag is often attributed to the Chinese during the Han Dynasty, around 100 BC.",0.8033,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:26:40Z,en,piper,Opening Notepad now.,0.5746,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:27:20Z,zh,edge-tts,你好 Shanyue。科学是研究自然界和人类社会的方法和知识体系。,1.7117,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-13T15:27:38Z,zh,edge-tts,Shanyue，两个加起来是四。,1.3727,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-13T15:28:14Z,zh,edge-tts,"Shanyue, 520 乘以零等于零。",1.2673,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-13T15:30:36Z,en,piper,Automation is running on YouTube.,0.8003,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:30:48Z,en,piper,Done.,0.5676,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:30:57Z,en,piper,Playing the first video.,0.6628,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:31:06Z,en,piper,Volume up.,0.6560,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:31:14Z,en,piper,Paused.,0.4814,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:31:21Z,en,piper,Opening gesture control,0.5765,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:31:53Z,en,piper,Paused.,0.5416,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:32:00Z,en,piper,Session stopped.,0.5106,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:34:54Z,en,piper,Automation is running on WhatsApp.,0.5157,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:35:04Z,en,piper,Selected the chat.,0.6092,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:35:12Z,en,piper,Opening gesture control,0.5780,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:35:34Z,en,piper,Typed.,0.5277,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:35:41Z,en,piper,Cleared the message.,0.4950,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:35:49Z,en,piper,Typed.,0.4541,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-13T15:35:56Z,en,piper,Session stopped.,0.5294,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-14T00:01:21Z,en,piper,"Good morning, I'm functioning properly. How can I assist you today?",0.9482,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-14T00:23:35Z,en,piper,"Good morning, I'm functioning properly. How can I assist you today?",0.7818,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-14T00:23:48Z,en,piper,The invention of the telephone is credited to Alexander Graham Bell.,0.6568,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-14T00:24:00Z,en,piper,Opening Notepad now.,0.5696,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-14T00:24:31Z,zh,edge-tts,您好，Shanyue。科学是指通过实验和观察来研究和理解自然界和社会的方法和知识。,1.7520,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-14T00:24:49Z,zh,edge-tts,"Shanyue, 两加两等于四。",1.1865,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-14T00:26:03Z,en,piper,Automation is running on YouTube.,0.7209,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-14T00:26:16Z,en,piper,Done.,0.5112,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-14T00:26:37Z,en,piper,Playing the first video.,0.7620,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-14T00:26:46Z,en,piper,Paused.,0.5814,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-14T00:26:53Z,en,piper,Opening gesture control,0.5474,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-14T00:27:32Z,en,piper,Paused.,0.4974,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-14T00:27:39Z,en,piper,Session stopped.,0.5162,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-14T00:30:13Z,en,piper,Automation is running on WhatsApp.,0.6612,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-14T00:30:22Z,en,piper,"I did not understand, please try the following commands.",0.6922,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-14T00:30:33Z,en,piper,Selected the chat.,0.6864,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-14T00:30:42Z,en,piper,Selected the chat.,0.7015,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-14T00:30:51Z,en,piper,Search updated.,0.7227,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-14T00:31:00Z,en,piper,Selected the chat.,0.7526,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-14T00:31:08Z,en,piper,"I did not understand, please try the following commands.",0.7953,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
